id,label,data
292,生产制造,普工提供吃住五险溜达活 吉林市龙潭区世界五百强企业招聘：一、招聘工种普工：在地上拿遥控器操控天车，一学就会有人培训，培训有工资，有人教有人带，无需经验.二、薪资待遇上12小时班，休息24小时，一月就上20天班一天活，也就干半天，不限制玩手机，无体力劳动.月综合工资4000至4200元，合每天200元三个月以后可两班倒，月综合工资5500至6500元.三、福利待遇有满勤奖、高温补贴、通勤或住宿补助、餐补等年龄18至55周岁，可借支，半年择优缴纳五险四、工作地址：吉林市龙潭区金珠工业园点申请职位，打电话，给你发工作视频，在详细介绍
293,生产制造,装配下挂190 #长春富晟安创日结工资有住宿免费班车免费工作餐在职率高无重物不用体检工作内容：生产汽车前脸网隔珊，塑料小件，上下件，活轻松，无重物，要求年龄：2??0??-4??5??身体健康，两班倒，无重物，工资待遇：压三天日结，白班1??8??0??夜班1??9??0??白班两顿免费工作餐，夜班一餐。5??5??0??0??班车方向：范家屯，东大桥，南湖大路，东方广场，住宿地点范家屯，住宿1月200，单人床注：入职前交60意外险工作地点：大屯硅谷大街，
294,生产制造,急聘大众操作工五险一金 一汽大众焊装车间，双薪第二个月开始缴纳五险一金入职：一汽?大众：博众合同岗位：车间?生产线作操?工要求：18一35周以岁?下待遇：试期用?一个月2000，之后工资5000-7000元，季奖度?金2000+，五险一金，食堂，全班市?车，采暖费1620元，节日假?福利，全年16/18薪，年奖底?金！
295,生产制造,长白班坐岗全市班车包吃住 报名年龄：16-55质检员-检查*是否合格。一天242备货工-看单子分拣备货187一天线束工-整理汽车内线，缠胶带209一天挂件工-往架子上挂件184-----204一天叉车工-在车间叉货187一天，额外补助500二氧焊工-人工补焊，焊接汽车座椅，一天290-330操作工：生产电话摄像头坐岗，一天242一厂：长春一汽工厂二厂：中蓝电子厂区可住宿可通勤，全市班车免费食宿，一天三顿热餐报名方式：投简历，打电话
296,生产制造,食品加工/处理 要求有工作经验者联系，食品加工香肠酱卤师傅等公司拓展经营品类现招聘：香肠，酱卤，调理肉制品，休闲食品，鱼类制品，专业的人做专业的事有意者请速速电话联系
297,生产制造,国企灯泡厂240天五险 新厂国企直招.线束工：整理汽车内线。200元一天包装工：打包鱼丸装袋。200元一天打磨工：自动化打磨零部件，200元一天叉车工：在厂区内开叉车，有证。210元一天二氧焊工：机器焊接，人为补焊。240元一天.可通勤全市班车，提供免费食宿，有五险一金开支方式：日结，月结，18-50岁厂区上班地址：1，朝阳区湖西路，2，辽宁省鞍山市3，二道区东南湖大路，4，高新区飞跃中路点申请职位，打电话或聊一聊，在给你介绍
298,生产制造,库博招聘操作工18一小时 富晟库博日结操作岗18元/时，特殊岗位19元月薪6000元左右。企业名称：富晟库博【招聘岗位】操作工【工作内容】生产汽车密封条、防撞条，打磨毛边。【岗位要求】18-40周岁以内，适应10-12小时倒班工作。【薪资待遇】操作岗压7天后日结18元/时，特殊岗位19元月薪6000元左右，节假日福利，有机会转正后缴纳五险一金。免费工作餐提供住宿班车汽开区，高新区，净月区免费班车【工作地址】高新区超越大街2616号
299,生产制造,服装技术指导样衣工 岗位职责：1、有服装制作经验；能够完成样衣制作；2、能看懂设计师稿图，懂得服装工艺；3、能对车间生产进行技术指导；任职资格：1、2年以上工作经验；2、工作认真仔细，有责任心；3、良好的沟通能力，勤奋踏实。工作时间：早8点-晚5点，定期团建、法定节假日；
300,生产制造,长白日结操作工200 注塑修毛边生产塑料件，没有重件，200一天，供吃住
301,生产制造,旷达路长白班操作工岗日结 招聘岗位：生产油管，空调管，转向助力管【岗位要求】18-50周岁。有效工作时长10小时，长白班。【薪资待遇】白班180/天，综合工资5000-6000【福利待遇】免费工作餐。【工作地址】朝阳区旷达路
302,生产制造,北湖车灯普工230一天 【工作内容】马瑞利汽车照明系统有限公司生产，组装奥迪、宝马led车灯，工种同海拉车灯相似【职位】装配、物流【岗位要求】18-38周岁，视力正常，身体健康，有工厂经验，适应8-12小时倒班工作，能长期稳定【薪资待遇】日结21元/小时，宽城区好企业，工作环境好，劳动强度低，月薪6000元以上。【工作餐】免费工作餐【班车】免费（高新，绿园，宽城，经开）.【押金】无工作服押金.【工作地址】宽城区海安路.
303,生产制造,210一天机器上下件供吃 招聘自动化辅助机器上下件(工作环境好，劳动强度低)要求:20-45周岁工作时间:早8-晚8需要接受倒班，具体时间根据车间生产任务调整食宿待遇:有免费工作餐，有住宿，有免费班车。薪资待遇:综合薪资6100-7800，可日结。点击聊一聊或者打电话，投简历咨询详情。
304,生产制造,天结/无重活/不体检 日结工资+有住宿+免费班车+免费工作餐+在职率高+无重物+不用体检工作内容：生产汽车前脸网隔珊，塑料小件，上下件，活轻松，无重物，要求年龄：20-45，身体健康，两班倒，无重物，工资待遇：压三天日结，白班180夜班190白班两顿免费工作餐，夜班一餐。5500班车方向：范家屯，东大桥，南湖大路，东方广场，住宿地点范家屯，住宿一天一元.注：入职前交60元意外险工作地点：大屯硅谷大街，
305,生产制造,日结六险一金普工急招 工作岗位：操作工生产汽车油箱水箱年龄：18-40周岁薪资待遇：18.5/h七天后一天一结转正快缴纳六险一金签本厂合同公积金比例12%年底13薪待遇：公司提供免费班车午餐晚餐补助采暖费高温补贴健康体检带薪年假六险一金：养老保险，医疗保险，工伤保险，生育保险，失业保险，商业意外伤害险
306,生产制造,"诚聘机械维修会电工 主要负责机械设备的维修和保养,有相关经验者优先必须要会电工，有电工证优先有意者可电话联系，详细的面谈，待遇从优"
307,生产制造,招操作工可日结230一天 21元一小时231一天日结三天后日结231元一天，工作环?境好，工强度作?小【工作内?容】生产，组装奥?迪、宝马led车灯，工种同?海拉车灯?相似。【岗要位?求】18-38周岁，身体健?康，有工经厂验，适班应?倒工作。【薪资待?遇】21/小时，8-12小时倒?班，综合月薪6000元~7000元，免费工?作餐【餐补】免费工?作餐，夜冷班餐【班车】免费（高新，绿园，宽城，经开）
308,生产制造,煤炭检测员 工作内容：巡场碎样取样中控任职资格：1、中专以上学历；2、18-28周岁工作时间：十天白班，十天夜班，十天休息工作地点：天津
309,生产制造,食品加工厂 工作：主要生产汽车零部件，*55岁*50岁（身体好可放宽年龄）【工作时间】：12小时工作时间，有效工时11小时，压三天（满36小时）后一天一结，不满三天（36小时）冲压：23/小时，12小时工作时间，253元/天装配：17/小时，12小时工作时间，187元/天工作12小时，有效工时11小时【住宿】150/月+水电=6元/天【体检】42万佳满月报销【保险】冲压150元每个月个人承担，其他岗位保险100元【工装】自备【班车】无【工作餐】免费两餐，自备餐具厂址：公主岭经济开发区创业大街999号（范家屯镇
310,生产制造,质量检测员 工作内容；巡场?样取样中控1、中技以上学历；2、年满18-28周岁3、10天白班10天晚班10天休息.免费住宿免费工作餐4、工作地点天津港口
311,生产制造,煤炭检测员 岗位职责：巡场碎样取样以及中控任职资格：1、中专以上学历；2、18到28周岁3、有培训有无经验都可以工作时间：上10个白班10个晚班10个休息工作地点：天津
312,生产制造,盘锦质检242/天坐岗 工厂直招，质检员，备货工、组装工，操作工、上件工一、工种不同，工资不同，日工资207至260元，日结，周结，月综合工资7000到8500元.二、全市班车，可就近安排厂区上班，有寝室，可住宿，提供工作餐，有长白班，16-53周岁.三、各厂区分布地址在，汽开区，朝阳区，高新区绿园区，南关区，二道区详情点申请职位打电话.点申请职位，打电话，投简历，给你详细介绍
313,生产制造,富维东阳包吃住普工日结 装配两班倒日结18/小时月结19/小时长春一汽富维东阳是一汽轿车公司保险杠*供应商；拥有一汽-大众公司保险杠配套市场80%以上份额。招聘岗位：生产线操作工要????求：16-38身体健康，有工厂经验，适应倒班工作。10-12小时班倒。薪资待遇：工资18元/小时，压5天后一天一开，免费工作餐、免费住宿、免费白班班车，工作满六个月后可享受五险，平均工资5000-6000工作地址：长春市高新技术产业开发区光谷大街2555号
314,医疗健康,中医艾灸师 早8晚6，可加班，家庭无负担身体健康，工作负责任
315,医疗健康,坐诊中医 药店坐诊中医省市医保药店，人流量大
316,医疗健康,急招药店营业员五险 岗位职责：1、遵守各项财务制度和操作程序；2、能适应倒班早班7.00-14.00晚班14.00-21.003、熟悉电脑，会刷省市医保4、有意向电话联系
317,医疗健康,高薪诚招护工员包食宿 工作时间：1.早6：00-晚18：002.试用期7天，每天60元，提供食宿，免费培训。有经验优先工资4000-5500，有意向直接电话联系工作内容：1.针对失能、半失能及高龄活力老人的日常照护；2.对老人的日常陪伴、进行简单的心理疏导；3.负责老人房间内的卫生等工作。职位要求：1.有责任心，爱岗敬业；2.善待老人，对老人有爱心、有耐心；4.年龄33-55。
318,医疗健康,高薪诚聘中医妇科医生电联 南关区康瑞中医门诊诚聘中医妇科医生可合作有意者可直接电话联系咨询，待遇好，福利多，期待您的加入！请电话联系！请电话联系！请电话联系！任职资格：1、有工作经验，年龄30岁以上2、认真踏实，专业能力强高额提成，外地提供住宿，待遇好工作时间：可根据实际情况自己选择，可以早8点到晚5点，具体可面议或者电话咨询工作地点交通方便，期待您的加入
